mol_id,smiles,rs,scaffold
XS846289a,COC(=O)CC(NC(=O)CCC=1C(C)=NC2=NC=NN2C1C)C=3C=CC(Cl)=CC3,0.98,O=C(CCc1cnc2ncnn2c1)NCc1ccccc1
XS846300a,COC1=CC(CNC(=O)C2CC(=O)N(C2)C=3C=CC=C(C)C3C)=C(C=C1OC)OC,15.144,O=C(NCc1ccccc1)C1CC(=O)N(c2ccccc2)C1
XS514853b,CN1N=C2CCCCC2=C1C(=O)N3CCCC(C3)NC=4C=CC=C(Br)C4,1.694,O=C(c1[nH]nc2c1CCCC2)N1CCCC(Nc2ccccc2)C1
XS715959b,COC=1C=CC(=CC1)C2CCCN2C(=O)CN(C)S(=O)(=O)C=3C=CC(Cl)=CC3,4.0,O=C(CNS(=O)(=O)c1ccccc1)N1CCCC1c1ccccc1
XS836776b,COC=1C=CC(Br)=CC1CN(C)C(=O)C(C)N2C=NC=3C=CC=CC32,0.48,O=C(Cn1cnc2ccccc21)NCc1ccccc1
XS841482b,O=C(O)C(CC1=CNC=2C=CC=CC12)NC(=O)NCC3=NC=C(O3)C=4C=CC=CC4,2.468,O=C(NCCc1c[nH]c2ccccc12)NCc1ncc(-c2ccccc2)o1
XS687220b,CC=1C=CC(=CC1C)S(=O)(=O)NCCC(=O)N2CCCC2C3=NC=4C=CC=CC4S3,4.954,O=C(CCNS(=O)(=O)c1ccccc1)N1CCCC1c1nc2ccccc2s1
XS842636b,CC(C)N1N=CC=2C=C(C=NC21)NC(=O)C(C=3C=CC(Cl)=CC3Cl)N4CCOCC4,1.628,O=C(Nc1cnc2[nH]ncc2c1)C(c1ccccc1)N1CCOCC1
XS171199b,CCN1CC(CN(C)C(=O)CCC2=NC3=C(C=NN3C=4C=CC=CC4)C(=O)N2)OC=5C=CC=CC51,0.71,O=C(CCc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)NCC1CNc2ccccc2O1
XS846321a,O=C1CC(CN1)NC=2N=CN=C3SC=CC23,0.51,O=C1CC(Nc2ncnc3sccc23)CN1
XS838465b,CC(NC=1C=CC=2NN=NC2C1)C3=CC=CS3,1.246,c1csc(CNc2ccc3[nH]nnc3c2)c1
XS846326a,CC(CCC1=CC=CO1)NC(=O)N2CCCC2,0.424,O=C(NCCCc1ccco1)N1CCCC1
XS039482c,O=C(NC1CCS(=O)(=O)C1)C=2C=CC=CC2,0.702,O=C(NC1CCS(=O)(=O)C1)c1ccccc1
XS840450b,CCC1(C)NC(=O)C=2C=CC=CC2NC1=O,1.152,O=C1CNC(=O)c2ccccc2N1
XS846327a,O=C1NC(NC=2C=CC=CC12)C=3C=CSC3,0.958,O=C1NC(c2ccsc2)Nc2ccccc21
XS846332a,CC1=CN=C(NC(=O)CC2C=CCC2)S1,0.312,O=C(CC1C=CCC1)Nc1nccs1
XS846328a,COC=1C=CC(=CC1)OCCN2CCCC(C)C2,0.838,c1ccc(OCCN2CCCCC2)cc1
XS846322a,CC(C(=O)N1CCNC(=O)CC1)C=2C=CC=CC2,0.39,O=C1CCN(C(=O)Cc2ccccc2)CCN1
XS838434b,FC=1C=NC=C(N1)N2CCOCC3(CC3(F)F)C2,3.684,c1cnc(N2CCOCC3(CC3)C2)cn1
XS846335a,CC(C1=CC=CS1)N(C)C(=O)NC=2C=CC=CC2,0.654,O=C(NCc1cccs1)Nc1ccccc1
XS846337a,COCC(C)NC(=O)C1=CN=C2SC=CN2C1=O,1.18,O=c1ccnc2sccn12
XS739460b,CN1CCC(NC(=O)CC=2C=CC=C(Cl)C2)C1=O,0.484,O=C(Cc1ccccc1)NC1CCNC1=O
XS837900b,O=C(C1C=CCC1)N2CCC(CC2)C3=NNC(=O)O3,1.978,O=C(C1C=CCC1)N1CCC(c2n[nH]c(=O)o2)CC1
XS846333a,CC(NC=1C=CC=2OCCOC2C1)C(=O)NC(N)=O,5.102,c1ccc2c(c1)OCCO2
XS840525b,CCCC1=NN=C(NC2CCN(C2=O)C(C)C)S1,0.538,O=C1NCCC1Nc1nncs1
XS840180b,C=1NN=C2CCCN(CC3CC=4C=CC=CC4O3)C12,0.46,c1ccc2c(c1)CC(CN1CCCc3n[nH]cc31)O2
XS842698b,O=C(NC1CC21CCC2)N3CC(CC4=CC=CO4)C3,0.576,O=C(NC1CC12CCC2)N1CC(Cc2ccco2)C1
XS837194b,CC1CSCCN1C(=O)N(C)C2CCOCC2,0.384,O=C(NC1CCOCC1)N1CCSCC1
XS697141b,CC=1C=NC(=CN1)C(=O)NC(C)C2=NN=C3C=CC=CN23,1.386,O=C(NCc1nnc2ccccn12)c1cnccn1
XS846354a,CC(NC(=O)C=1C=CC(=O)NN1)C=2C=C(F)C=CC2F,1.862,O=C(NCc1ccccc1)c1ccc(=O)[nH]n1
XS846359a,CC1=CC(=NO1)C(=O)NC(C=2C=CC=CC2)C(F)(F)F,1.268,O=C(NCc1ccccc1)c1ccon1
XS846347a,CC1=NN=C(CNC(=O)C(C=2C=CC=CC2)C3CC3)N1C,0.526,O=C(NCc1nnc[nH]1)C(c1ccccc1)C1CC1
XS846357a,O=C(NC1=NC=2C=CC=CC2S1)C3CCC(=O)NC3,1.926,O=C1CCC(C(=O)Nc2nc3ccccc3s2)CN1
XS840187b,CC(COCC(F)(F)F)NC=1C=CC(C#N)=CC1F,0.904,c1ccccc1
XS846352a,CC1=NOC=2N=CN=C(C12)N3CCC4(CNC(=O)C4)C3,1.776,O=C1CC2(CCN(c3ncnc4oncc34)C2)CN1
XS846346a,CC(C)N1C=NC(=C1)S(=O)(=O)NC2CCCC2(C)C,1.366,O=S(=O)(NC1CCCC1)c1c[nH]cn1
XS846358a,CCC1CCCCN1S(=O)(=O)C=2C=CC(C)=C(C)C2,0.384,O=S(=O)(c1ccccc1)N1CCCCC1
XS846348a,CC(NC(=O)C=1C=CN(N1)C2CCCC2)C=3N=CON3,0.596,O=C(NCc1ncon1)c1ccn(C2CCCC2)n1
XS623854b,C=1N=CN(CC2CCCN(CC3=NN=C(O3)C4CC4)C2)N1,0.428,c1ncn(CC2CCCN(Cc3nnc(C4CC4)o3)C2)n1
XS842151b,COC(=O)C1CC=2C(C)=CC=CC2N1CC3=CSN=N3,0.942,c1ccc2c(c1)CCN2Cc1csnn1
XS727505b,CC1=NOC(CN2CCC(C2)OCC=3C(C)=NOC3C)=N1,0.776,c1noc(CN2CCC(OCc3cnoc3)C2)n1
XS846364a,CC(NC=1C=CC=2OC(F)(F)OC2C1)C(=O)NC(N)=O,2.42,c1ccc2c(c1)OCO2
XS846369a,CCC1=NOC(CN2CCCC2C=3C=CC=C(C3)OC)=N1,11.228,c1ccc(C2CCCN2Cc2ncno2)cc1
XS842474b,CNC(=O)NC(=O)C(C)N1C(=O)C2=CC=CC3=CC=CC1=C23,0.712,O=C1Nc2cccc3cccc1c23
XS846363a,O=C(CCC1=NC=CS1)N2CCCC(C2)N3C=CC=N3,3.002,O=C(CCc1nccs1)N1CCCC(n2cccn2)C1
XS838360b,COC(=O)C(C=1C=CC=CC1)N2C=CC=3C=CC=CC3C2=O,1.156,O=c1c2ccccc2ccn1Cc1ccccc1
XS588956b,CN(CC1=NC(=NO1)C(C)(C)C)C2CCS(=O)(=O)C2,0.594,O=S1(=O)CCC(NCc2ncno2)C1
XS846374a,CC(C(=O)N(C)C1CCCCC1)S(=O)(=O)C2CCCC2,0.96,O=C(CS(=O)(=O)C1CCCC1)NC1CCCCC1
XS779673b,O=C(CCC=1C=CC=CC1O)N2CCOCC2C=3N=CON3,0.446,O=C(CCc1ccccc1)N1CCOCC1c1ncon1
XS708563b,CC(OC=1C=CC(=CC1)CC(=O)O)C(=O)NC2CCCCC2,6.958,O=C(COc1ccccc1)NC1CCCCC1
XS846387a,CC(NS(=O)(=O)C=1C=CC=2OCCC2C1)C=3C=CN=CC3,0.93,O=S(=O)(NCc1ccncc1)c1ccc2c(c1)CCO2
XS691618b,O=C(CC=1C=CC=NC1)N2CCCC2C3=NOC(=N3)C4CC4,6.67,O=C(Cc1cccnc1)N1CCCC1c1noc(C2CC2)n1
XS846385a,CC1=NOC(=N1)C(C)NC=2C=CC=3OC(=NC3C2)C(C)(C)C,2.428,c1noc(CNc2ccc3ocnc3c2)n1
XS846377a,CN(C1CCN(C1=O)C=2C=CC=CC2Cl)S(C)(=O)=O,0.864,O=C1CCCN1c1ccccc1
XS846378a,CC1C=2C=CSC2CCN1C(=O)C=3C=CC=4OCOC4C3,2.338,O=C(c1ccc2c(c1)OCO2)N1CCc2sccc2C1
XS842110b,CC1CN(CC2=NN=NN2CC(F)(F)F)CC3=CNN=C31,1.912,c1[nH]nc2c1CN(Cc1nnn[nH]1)CC2
XS846379a,CC=1C=CC(=CC1C)NC(C)C(=O)NC=2SC=CC2C#N,0.52,O=C(CNc1ccccc1)Nc1cccs1
XS840473b,CC(C)C1=NC(=CS1)C(C)NC=2N=CC(=C(N)N2)[N+]([O-])=O,1.348,c1cnc(NCc2cscn2)nc1
XS814338b,CC=1C=CC=C(C1)C(=O)NC(C(=O)NC=2C=CN=CC2)C(C)C,1.376,O=C(CNC(=O)c1ccccc1)Nc1ccncc1
XS839958b,CC(C)(C)C1=NOC(CCC(=O)N2CCC3(CCOC3)C2)=N1,2.29,O=C(CCc1ncno1)N1CCC2(CCOC2)C1
XS841635b,CC(C1=CSN=N1)N2CCN(CC2)C=3C=CC(F)=CC3F,0.752,c1ccc(N2CCN(Cc3csnn3)CC2)cc1
XS841722b,C=C1C=2C=CC=CC2C(=O)N1C(C)C(=O)N=C3SC=CN3C,0.598,C=C1c2ccccc2C(=O)N1CC(=O)N=c1[nH]ccs1
XS837513b,N#CC=1C=CC=C(C1)OC=2C=CN=C(N2)NC3CCC(=O)NC3,1.944,O=C1CCC(Nc2nccc(Oc3ccccc3)n2)CN1
XS840456b,CC1=NN(C)C(C)=C1C(=O)OC(C)C(=O)NC(=O)NC2CC2,1.228,O=C(COC(=O)c1cn[nH]c1)NC(=O)NC1CC1
XS450896b,O=C(C=1ON=C2CCCCC12)N3CCCC3CC=4C=CC=CC4,15.714,O=C(c1onc2c1CCCC2)N1CCCC1Cc1ccccc1
XS846391a,CC1(C)CN(CC1C=2C=CC=CC2)C(=O)NCC=3C=CC=NC3,1.168,O=C(NCc1cccnc1)N1CCC(c2ccccc2)C1
XS596365b,O=C(O)C=1C=CC(=CC1)CNC(=O)C2COC=3C=CC=CC3C2,4.166,O=C(NCc1ccccc1)C1COc2ccccc2C1
XS428172b,CC1=NOC=2N=CN=C(NC3CCCN(C3)C4=CC=NN4C)C12,1.384,c1cc(N2CCCC(Nc3ncnc4oncc34)C2)[nH]n1
XS606791b,O=C(CCOC=1C=CC=C(F)C1)N2CCCC(C2)C3=CC=NN3,8.332,O=C(CCOc1ccccc1)N1CCCC(c2ccn[nH]2)C1
XS781778b,CC1=NC2=C(CCCC2CNC(=O)C=3SC=CC3C#N)S1,0.654,O=C(NCC1CCCc2scnc21)c1cccs1
XS837377b,CC1=CN=C(S1)C2CCCCN2CC3=NC=4N=CC=CC4O3,0.98,c1cnc2nc(CN3CCCCC3c3nccs3)oc2c1
XS846409a,COC1=C(NC=2C=CC=CC12)C(=O)N3CCOCC3CC4CC4,2.324,O=C(c1cc2ccccc2[nH]1)N1CCOCC1CC1CC1
XS846410a,CC1=NC(=NN1C=2C=CC(F)=CC2)C(=O)NCCC3CCCO3,0.636,O=C(NCCC1CCCO1)c1ncn(-c2ccccc2)n1
XS584627b,NC(=O)CCC1CCCN(C1)C(=O)C=2C=CC=3N=CSC3C2,0.792,O=C(c1ccc2ncsc2c1)N1CCCCC1
XS846404a,COC=1C=CC(=CC1)C=2C=C(NN2)C(=O)N(C)CC(O)C3CC3,4.25,O=C(NCCC1CC1)c1cc(-c2ccccc2)n[nH]1
XS846405a,O=C(NCC1CCCO1)C=2C=CC=C(C2)OCC3=CSC=N3,4.454,O=C(NCC1CCCO1)c1cccc(OCc2cscn2)c1
XS846415a,CC=1C=CC(C)=C(OCC(O)CN2C(=O)CC(C)(C)C2=O)C1C,1.272,O=C1CCC(=O)N1CCCOc1ccccc1
XS837804b,CCOC1(CNC(=O)CN2C=NC(=C2)C(F)(F)F)CCOC1,0.74,O=C(Cn1ccnc1)NCC1CCOC1
XS846420a,COC1CC=2C=CC(=CC2C1)NC(=O)C=3C=CC(=CC3)OC(C)C,2.012,O=C(Nc1ccc2c(c1)CCC2)c1ccccc1
XS846424a,COC=1C=CC(=CC1)CC(=O)N2CCCC(C2)NS(C)(=O)=O,1.938,O=C(Cc1ccccc1)N1CCCCC1
XS846419a,COCC1=NOC(=N1)C(C)N(C)CCOC=2C=CC(Cl)=CC2,3.288,c1ccc(OCCNCc2ncno2)cc1
XS846416a,COC=1C=CC(NC(C)C2=NN=C(O2)C=3C=CC=CC3)=C(C1)OC,3.382,c1ccc(NCc2nnc(-c3ccccc3)o2)cc1
XS547436b,O=S(CC=1C=CC=C(F)C1)CC=2C=C(F)C=C3COCOC23,0.558,O=S(Cc1ccccc1)Cc1cccc2c1OCOC2
XS815047b,CC(OC(=O)C=1SC=2C=CC=CC2C1Cl)C(=O)NC3CC3,0.98,O=C(COC(=O)c1cc2ccccc2s1)NC1CC1
XS846423a,COC1=CC(OC)=C(C=C1C(=O)NC(C)C2=CC=CS2)OC,1.058,O=C(NCc1cccs1)c1ccccc1
XS836620b,CC1=CC(C)=NN1C=2C=NC=C(N2)NC3CCC4=NC(C)=NN4C3,1.268,c1cnn(-c2cncc(NC3CCc4ncnn4C3)n2)c1
XS593297b,CC1=NN2CC(CCC2=N1)NCC3=CC=C(OC=4C=CC=CC4)O3,2.758,c1ccc(Oc2ccc(CNC3CCc4ncnn4C3)o2)cc1
XS846421a,COC=1C=C(F)C=CC1NC(=O)C(C)C2=CN(C)C=3C=CC=CC23,0.634,O=C(Cc1c[nH]c2ccccc12)Nc1ccccc1
XS846430a,CC(NC(=O)NCC1=CC=CS1)C=2C=CC=3OCC(=O)NC3C2,2.19,O=C1COc2ccc(CNC(=O)NCc3cccs3)cc2N1
XS846434a,COC=1C=CC(=CN1)NC(=O)NC2CCCN(C2)C=3N=CC=CN3,2.676,O=C(Nc1cccnc1)NC1CCCN(c2ncccn2)C1
XS608968b,O=C1C(CCN1C=2C=CC=CC2)SC3=NC(=O)C=CN3C4CC4,3.41,O=C1C(Sc2nc(=O)ccn2C2CC2)CCN1c1ccccc1
XS837855b,COC(=O)C=1C=CN=C(C1[N+]([O-])=O)N2CCC(C2)C=3N=CC=CN3,4.036,c1ccc(N2CCC(c3ncccn3)C2)nc1
XS671935b,COC=1C=C(C=C(C1)C(=O)N2CCC(C2)NC=3C=CC=CC3)OC,0.504,O=C(c1ccccc1)N1CCC(Nc2ccccc2)C1
XS846429a,CCOC=1N=CC=CC1C2=NOC(=N2)C(NC(C)=O)C3CCCC3,1.308,c1cncc(-c2noc(CC3CCCC3)n2)c1
XS841815b,CC(C)OC=1C=CC(=CC1)C(C)NC(=O)C=2N=CC=NC2C(N)=O,0.49,O=C(NCc1ccccc1)c1cnccn1
XS542866b,COC=1C=CC(=CC1)C2CCN(C2)C(=O)C=3C=C4OCCCN4N3,1.406,O=C(c1cc2n(n1)CCCO2)N1CCC(c2ccccc2)C1
XS846428a,CC(NC=1C=CC=C(C1)C(N)=O)C(=O)N(C)CC=2C=CC=C(F)C2,0.652,O=C(CNc1ccccc1)NCc1ccccc1
XS839221b,COC1=CC(=NC(=N1)C2=CN(N=N2)C(C)C=3C=CC=C(C#N)C3)OC,0.56,c1ccc(Cn2cc(-c3ncccn3)nn2)cc1
XS846441a,O=C(NC=1C=CC(=CC1)NC=2C=CC=CC2)C3CC(=O)N(C3)C4CC4,12.572,O=C(Nc1ccc(Nc2ccccc2)cc1)C1CC(=O)N(C2CC2)C1
XS840077b,O=S(=O)(CC=1C(F)=CC=CC1Cl)NC2CC32CCOCC3,1.058,O=S(=O)(Cc1ccccc1)NC1CC12CCOCC2
XS619601b,O=C(CCC=1C=CC(Cl)=CC1)N2CCCC(C2)C3=NC(=O)NN3,2.48,O=C(CCc1ccccc1)N1CCCC(c2nc(=O)[nH][nH]2)C1
XS846443a,CC=1C=CC=CC1CC(=O)NC(C)C=2C=CC(=CC2)S(N)(=O)=O,0.878,O=C(Cc1ccccc1)NCc1ccccc1
XS846447a,CC(O)CN(CC(=O)NC(=O)NCC(F)(F)F)C=1C=CC=CC1,0.634,c1ccccc1
XS846437a,COC(=O)C(NC(=O)C=1C=C(NN1)C2CC2)C=3C=C(F)C=CC3F,1.998,O=C(NCc1ccccc1)c1cc(C2CC2)[nH]n1
XS846438a,CC(C)C=1C=CC(=CC1)C2=NOC(CCC(=O)OC(C)C(N)=O)=N2,3.774,c1ccc(-c2ncon2)cc1
XS842225b,CC=1C=CC=C2NC(C=3C=NC(=NC3)N4CCOCC4)N(C)C(=O)C12,1.04,O=C1NC(c2cnc(N3CCOCC3)nc2)Nc2ccccc21
XS837214b,CC=1N=C(N=CC1C(=O)N(C)C(C)C2=CC=CS2)C=3C=CC=CC3,0.994,O=C(NCc1cccs1)c1cnc(-c2ccccc2)nc1
XS636875b,O=C(CNC(=O)C(SC=1C=CC=CC1)C=2C=CC=CC2)NC3CC3,0.52,O=C(CNC(=O)C(Sc1ccccc1)c1ccccc1)NC1CC1
XS798169b,COC=1C=CC(=CC1OC)C(=O)N2C=3C=CC=CC3NC(=O)CC2C,3.17,O=C1CCN(C(=O)c2ccccc2)c2ccccc2N1
XS691424b,CC=1C=NN(C1)CC2CCCCN2C(=O)C=3C=C(ON3)C4=CC=CO4,2.318,O=C(c1cc(-c2ccco2)on1)N1CCCCC1Cn1cccn1
XS838812b,N#CC=1C=CC=C2C=C(C=NC12)OCC(=O)N3CCCC(C3)C(N)=O,0.712,O=C(COc1cnc2ccccc2c1)N1CCCCC1
XS838500b,CN1N=NN=C1C=2C=CC=CC2NC(=O)C3CC=4C=CC(Cl)=CC43,1.598,O=C(Nc1ccccc1-c1nnn[nH]1)C1Cc2ccccc21
XS846459a,CN1C=C(C=N1)C2CCCN2C(=O)C3=CSC(=N3)C4=CC=CS4,1.544,O=C(c1csc(-c2cccs2)n1)N1CCCC1c1cn[nH]c1
XS578994b,O=C(NC(C1=NC=CS1)C2CC2)N3CCN(CC3)C=4C=CC=CC4,1.984,O=C(NC(c1nccs1)C1CC1)N1CCN(c2ccccc2)CC1
XS846464a,CC=1C=C(NC(=O)C2CC(=O)N(C2)C=3C=CC=4OCOC4C3)N(C)N1,7.57,O=C(Nc1ccn[nH]1)C1CC(=O)N(c2ccc3c(c2)OCO3)C1
XS192423c,CN1C(=NC=2C=CC=CC21)C3CC(=O)N(C3)C=4C=CC=C5C=CC=CC45,1.5,O=C1CC(c2nc3ccccc3[nH]2)CN1c1cccc2ccccc12
XS842501b,COCC1(CCC1)S(=O)(=O)NC2COC=3C(=CC=CC3C2)OC,3.774,O=S(=O)(NC1COc2ccccc2C1)C1CCC1
XS846456a,CCC1=NOC(=N1)C(C)N2CCN(CC2)C(=O)CC=3C=CC(C)=CC3,1.272,O=C(Cc1ccccc1)N1CCN(Cc2ncno2)CC1
XS828141b,COC=1C=CC(=C(C1)OC)C2CCCN2C3=NN4C=C(C)N=C4S3,0.384,c1ccc(C2CCCN2c2nn3ccnc3s2)cc1
XS567938b,CCC(CC)N1N=CC(C(=O)N2CC(C)OC=3C=C(C)C=CC32)=C1C,0.404,O=C(c1cn[nH]c1)N1CCOc2ccccc21
XS840765b,COCCNC(=O)NC1CCN(C1)C=2C=CC=CC2Br,0.48,c1ccc(N2CCCC2)cc1
XS846460a,O=C1NC(CN2CCCC2CN3C=CC=N3)=NC=4C=CC(Cl)=CC14,3.062,O=c1[nH]c(CN2CCCC2Cn2cccn2)nc2ccccc12
XS846458a,CCN1C=NN=C1CNC(=O)C(C)OC=2C=C(Cl)C=C(Cl)C2,0.386,O=C(COc1ccccc1)NCc1nnc[nH]1
XS842520b,CC(C)N1C=C2C=C(C=CC2=N1)NC(=O)NCC(C)C3=NC=CS3,0.52,O=C(NCCc1nccs1)Nc1ccc2n[nH]cc2c1
XS842645b,CN(CC(=O)NC(C)(C)C)C(=O)C1CSCN1C(=O)C(C)(C)C,0.656,C1CSCN1
XS846466a,CC1=CC=C(C(=O)NC(C)CCC=2C=CC(=CC2)OC(C)C)C(=O)N1,1.32,O=C(NCCCc1ccccc1)c1ccc[nH]c1=O
XS838640b,COC=1C=C(C=CC1OCC2CCC=3C=CC=CC3O2)S(C)(=O)=O,0.916,c1ccc(OCC2CCc3ccccc3O2)cc1
XS837374b,FC=1C(Cl)=CC=CC1CN2CCC(CC=3N=NNN3)C(F)(F)C2,0.884,c1ccc(CN2CCC(Cc3nn[nH]n3)CC2)cc1
XS837282b,CC1=CN=C(S1)C(C)NC(=O)C2=CC=3SC(C)=C(C(=O)O)C3N2,3.416,O=C(NCc1nccs1)c1cc2sccc2[nH]1
XS784675b,CC1=NNC(C)=C1C2COCCN2C(=O)CCC=3C=CC(Cl)=CC3,0.578,O=C(CCc1ccccc1)N1CCOCC1c1cn[nH]c1
XS487443b,O=C(CCOC=1C=CC=CC1F)N2CCCC(O)(CN3C=CN=N3)C2,2.978,O=C(CCOc1ccccc1)N1CCCC(Cn2ccnn2)C1
XS837170b,O=S1(=O)CCC(C1)NCC2=CC=C(O2)C3=NC=4C=CC=CC4S3,1.0,O=S1(=O)CCC(NCc2ccc(-c3nc4ccccc4s3)o2)C1
XS840769b,CCS(=O)(=O)CCN1C=CC(=N1)NC2CCCCC=3C=CC=CC32,0.952,c1ccc2c(c1)CCCCC2Nc1cc[nH]n1
XS394916b,CC(=O)N1CC(OC=2C=CC=CC21)C(=O)NC=3C=CC=C4N=CC=CC34,0.906,O=C(Nc1cccc2ncccc12)C1CNc2ccccc2O1
XS840828b,CN(CC(=O)N1CCC(=N1)C=2C=CC=CC2)C3CCCC=4C=CC=CC43,1.268,O=C(CNC1CCCc2ccccc21)N1CCC(c2ccccc2)=N1
XS846469a,COC=1C=CC(NC(C)C(=O)N(C)CC=2C=CC=C(F)C2)=C(C1)OC,1.288,O=C(CNc1ccccc1)NCc1ccccc1
XS616644b,COC=1C=CC(CNC(=O)NC(C)C=2C(C)=NN(C)C2C)=C(C1)OC,2.694,O=C(NCc1ccccc1)NCc1cn[nH]c1
XS846484a,CCC(=O)N1CCCC(C1)C(=O)NC=2C=C(OC)C(OC)=C(C2)OC,0.54,O=C(Nc1ccccc1)C1CCCNC1
XS838170b,CC1CCC=2C(=CSC2C1)C3=NC(=NO3)C(C)(C)NS(C)(=O)=O,3.664,c1noc(-c2csc3c2CCCC3)n1
XS846481a,CC(C=1C=CC(=CC1)S(C)(=O)=O)N(C)C(=O)NC=2C=CC=CC2F,4.852,O=C(NCc1ccccc1)Nc1ccccc1
XS719199b,O=S(=O)(NC1CCCN(C1)C=2N=CC=CN2)C=3C(F)=CC=CC3F,2.23,O=S(=O)(NC1CCCN(c2ncccn2)C1)c1ccccc1
XS837910b,COC=1C=CC=2C(N)=NN(C(=O)C3CCOC=4C=CC(Cl)=CC43)C2C1,0.524,O=C(C1CCOc2ccccc21)n1ncc2ccccc21
XS839435b,CC1=NC(C(=O)NC2CCC3=NN=NN3C2)=C(CC=4C=CC=CC4)S1,2.652,O=C(NC1CCc2nnnn2C1)c1ncsc1Cc1ccccc1
XS837503b,COC=1C=CC=2CCN(CC(C)C2C1)C(=O)N3CCCC=4C=CC=NC43,1.58,O=C(N1CCc2ccccc2CC1)N1CCCc2cccnc21
XS837887b,O=C(NCC1=CC=2CCCC2NC1=O)NCC3CCCCS3(=O)=O,2.786,O=C(NCc1cc2c([nH]c1=O)CCC2)NCC1CCCCS1(=O)=O
XS846477a,COC=1C=CC=C(C1)C2=NOC(=N2)C(C)NC(=O)CCCN3C=CC=C3,2.972,O=C(CCCn1cccc1)NCc1nc(-c2ccccc2)no1
XS782215b,O=C(NC(C=1C=CC(Cl)=CC1)C2CC2)C=3C=CC=CC3N4C=NN=N4,1.04,O=C(NC(c1ccccc1)C1CC1)c1ccccc1-n1cnnn1
XS584148b,CCCC1C(=O)NCCN1S(=O)(=O)C=2C=CC=C3CC(C)(C)OC23,0.422,O=C1CN(S(=O)(=O)c2cccc3c2OCC3)CCN1
XS846479a,CN1N=CC=2C(=CC=NC21)N3CC(COC=4C=CC=CC4)OC(C)(C)C3,2.37,c1ccc(OCC2CN(c3ccnc4[nH]ncc34)CCO2)cc1
XS836774b,O=C(NCCCOCC1CCCO1)N2CCN(CC2)C=3N=CC=CN3,0.382,O=C(NCCCOCC1CCCO1)N1CCN(c2ncccn2)CC1
XS836947b,CC1=NOC(=N1)C=2C=CC=C(C2)NC(=O)NC3CCC=4C=CC=CC4OC3,3.848,O=C(Nc1cccc(-c2ncno2)c1)NC1CCc2ccccc2OC1
XS846493a,CCN(CC)C(=O)C(NS(=O)(=O)C=1C=CC2=CC=CC=C2C1)C(C)C,0.52,c1ccc2ccccc2c1
XS846488a,CCCC(C#N)NC(=O)C=1C=C(C)N=C2C1C=NN2CC=3C=CC(C)=CC3,0.596,c1ccc(Cn2ncc3cccnc32)cc1
XS394335b,O=C(CCN1C(=O)CCC1=O)NCC2CCN(C2)C=3C=CC(Cl)=CC3,1.736,O=C(CCN1C(=O)CCC1=O)NCC1CCN(c2ccccc2)C1
XS841845b,CCCC(=O)N1CSCC1C(=O)N2CCN3CCOC=4C=CC=C2C43,2.78,O=C(C1CSCN1)N1CCN2CCOc3cccc1c32
XS846490a,O=C(NCC=1C=CC=NC1)N2CCC=3C=CC=CC3C2CC=4C=CC=CC4,1.252,O=C(NCc1cccnc1)N1CCc2ccccc2C1Cc1ccccc1
XS837413b,CC(CNC(=O)C1=CC(=CNC1=O)C(F)(F)F)N2CCC=3C=CC=CC32,2.118,O=C(NCCN1CCc2ccccc21)c1ccc[nH]c1=O
XS837970b,CC=1C=CC(=CC1)N2N=C(Br)CC2C(=O)NC=3C=CN(C)N3,10.266,O=C(Nc1cc[nH]n1)C1CC=NN1c1ccccc1
XS846504a,CNC(=O)NC(=O)C(C)OC(=O)C=1C=CC=C(C1)OCC=2C(C)=NOC2C,4.88,c1ccc(OCc2cnoc2)cc1
XS837726b,CC1CC(CNC(=O)NC=2C=CC(=C(C2)CC3COC3)C(F)(F)F)=NO1,0.788,O=C(NCC1=NOCC1)Nc1cccc(CC2COC2)c1
XS846513a,O=C(NCC1(CC1)C=2C=CC(F)=CC2)C3CCCN(C3)C(=O)N4CCCC4,0.732,O=C(NCC1(c2ccccc2)CC1)C1CCCN(C(=O)N2CCCC2)C1
XS846508a,CC(=O)NC(CC(=O)NCC1(CC1)C=2C=CC=CC2)C=3C=CC(Cl)=CC3,0.538,O=C(CCc1ccccc1)NCC1(c2ccccc2)CC1
XS846511a,CC1=C(C=NN1C=2C=CC(F)=CC2)C(=O)NCC3COC=4C=CC=CC4O3,1.6,O=C(NCC1COc2ccccc2O1)c1cnn(-c2ccccc2)c1
XS846509a,COC=1C=CC(=CC1S(=O)(=O)N(C)C)C(=O)N2C=3C=CC=CC3CC2C,0.75,O=C(c1ccccc1)N1CCc2ccccc21
XS846507a,CCOC=1C=CC(=CC1)C(C)NC(=O)C=2C=C(C)N=C3C2C=NN3C(C)C,1.386,O=C(NCc1ccccc1)c1ccnc2[nH]ncc12
XS841536b,CC=1OC=NC1C(=O)N2CCC3(C2)CCCN(C3)C=4N=C(C)N=C(C)C4C,2.032,O=C(c1cocn1)N1CCC2(CCCN(c3ccncn3)C2)C1
XS846519a,O=C(OCC1=CC(=O)N2C=CC=CC2=N1)C=3C=CC=CC3OCC4CCCO4,11.078,O=C(OCc1cc(=O)n2ccccc2n1)c1ccccc1OCC1CCCO1
