mol_id,smiles,stage1_label,scaffold
XS737071b,CC=1C=NN(C1)CC2CCCCN2C(=O)C3=CC(=CS3)C(N)=O,0,O=C(c1cccs1)N1CCCCC1Cn1cccn1
XS827900b,CCC(=O)N1CCCC(C1)C(=O)NCCNC(=O)C=2C=CC=CC2,0,O=C(NCCNC(=O)C1CCCNC1)c1ccccc1
XS651564b,N#CC=1C=CC(=CC1)C(=O)NCC=2C=CC=CC2CN3CCC(O)C3,0,O=C(NCc1ccccc1CN1CCCC1)c1ccccc1
XS846673a,O=C(NCC1CCCC=2C=CC=CC21)C=3NN=CC3C=4C=CN=CC4,1,O=C(NCC1CCCc2ccccc21)c1[nH]ncc1-c1ccncc1
XS703678b,CC(NC(=O)C=1C=CC=CC1Cl)C=2C=CC=C(C2)S(N)(=O)=O,1,O=C(NCc1ccccc1)c1ccccc1
XS846680a,O=C(NCC=1C=CC=NC1)N2CCCC2C=3C=CC=C4OCCOC34,1,O=C(NCc1cccnc1)N1CCCC1c1cccc2c1OCCO2
XS560123b,CC1=C(OC=2C(C)=CC=CC12)C(=O)N3CCC(O)(CN4C=CN=N4)C3,0,O=C(c1cc2ccccc2o1)N1CCC(Cn2ccnn2)C1
XS846681a,CC1=CC(C)=NN1CC2CCCN2C(=O)C=3C=CC(=NC3)NC4CC4,0,O=C(c1ccc(NC2CC2)nc1)N1CCCC1Cn1cccn1
XS842134b,COC=1C=CC=C(C1)C2=C(C)NN=C2NC(=O)CC(C)N3C=CN=C3,0,O=C(CCn1ccnc1)Nc1n[nH]cc1-c1ccccc1
XS839886b,CC=1N=C(N=C(C1C)N2CCN3C(=O)N(C)CC3C2)C=4C=CC=NC4,1,O=C1NCC2CN(c3ccnc(-c4cccnc4)n3)CCN12
XS737993b,CC=1C=CC(F)=C2C1CCCN2CC(=O)NC3CCS(=O)(=O)C3,1,O=C(CN1CCCc2ccccc21)NC1CCS(=O)(=O)C1
XS838643b,CC(C)C(O)(CNC=1C=CC=C(C1)N=S(C)(C)=O)C(F)(F)F,0,c1ccccc1
XS846688a,CC=1OC(C)=C(C1C(=O)NC(C)C=2C=CC=CC2F)S(N)(=O)=O,0,O=C(NCc1ccccc1)c1ccoc1
XS846679a,O=C(C=1C=CC(=CC1)N2CCCC2=O)N3CCCC(C3)C4=CC=NN4,0,O=C(c1ccc(N2CCCC2=O)cc1)N1CCCC(c2ccn[nH]2)C1
XS846687a,CC(C)(C)C(NC(=O)NCC1=NN=C2C=CC=CN12)C=3C=CC=CC3,0,O=C(NCc1ccccc1)NCc1nnc2ccccn12
XS554043b,CC=1C=CC(=CC1)CC(=O)NC(C)C2=NC(=CS2)C=3C=CN=CC3,1,O=C(Cc1ccccc1)NCc1nc(-c2ccncc2)cs1
XS846686a,COC=1C=CC=C(C1)C(NC(=O)C=2C=CC=NC2O)C3=NC=CN3C,0,O=C(NC(c1ccccc1)c1ncc[nH]1)c1cccnc1
XS846689a,COCCN(C)CCCNC(=O)C1COC=2C=C(C=CC2C1)OC,0,c1ccc2c(c1)CCCO2
XS169231c,COC=1C=CC(=CC1F)C(=O)N2CCCC2C3=NC=4C=CC=CC4N3,0,O=C(c1ccccc1)N1CCCC1c1nc2ccccc2[nH]1
XS841358b,O=C1CCC(CN1)N2C=C(C=N2)NC3=NC=CN4N=C(C=C34)C5CC5,0,O=C1CCC(n2cc(Nc3nccn4nc(C5CC5)cc34)cn2)CN1
XS839601b,CC(CN1N=CC=2C=CC=CC21)NCC3=CC(=NN3C)C(F)(F)F,0,c1ccc2c(c1)cnn2CCNCc1ccn[nH]1
XS846684a,O=C(NC1CCC=2NN=CC2C1)N(CC=3C=CC=CC3)CC4CCC4,0,O=C(NC1CCc2[nH]ncc2C1)N(Cc1ccccc1)CC1CCC1
XS839783b,CC1=CC(CC(C)NC=2C=CC(=CC2S(C)(=O)=O)[N+]([O-])=O)=NN1,0,c1ccc(NCCc2cc[nH]n2)cc1
XS842621b,CC=1C=C(F)C=CC1N2CCCC(NC3=NC=CN4C=NN=C34)C2=O,0,O=C1C(Nc2nccn3cnnc23)CCCN1c1ccccc1
XS838752b,CC(F)(F)CN1C=C(C#N)C(=N1)NC(=O)CCC2CC(C)(C)CO2,0,O=C(CCC1CCCO1)Nc1cc[nH]n1
XS846682a,CC1CCCCN1C(=O)C=2C=CC(=CC2)C3=NOC(=N3)C(F)(F)F,1,O=C(c1ccc(-c2ncon2)cc1)N1CCCCC1
XS744718b,CC=1C=CC=CC1C2CCN(C2)C(=O)C=3C=CC=C(C3)S(C)(=O)=O,0,O=C(c1ccccc1)N1CCC(c2ccccc2)C1
XS836574b,CN1N=NC=C1C(=O)NC=2SC=3CC(CCC3C2C#N)C(C)(C)C,0,O=C(Nc1cc2c(s1)CCCC2)c1cnn[nH]1
XS838678b,CCN1C=CC2=C1CCN(C(=O)CC3CCCC3)C2C4=CC(C)=NO4,0,O=C(CC1CCCC1)N1CCc2[nH]ccc2C1c1ccno1
XS846700a,CC(=O)NC1=NC(=CS1)C(=O)N2CCN(C)CC2C=3C=CC=CC3,0,O=C(c1cscn1)N1CCNCC1c1ccccc1
XS846691a,CC1=NN(C)C=2N=CC(=CC12)S(=O)(=O)N3CCC3C=4C=CC=CC4,1,O=S(=O)(c1cnc2[nH]ncc2c1)N1CCC1c1ccccc1
XS747921b,CCC=1C=CC=C2CCCN(CC(=O)N3CCCC(C3)NC(C)=O)C12,0,O=C(CN1CCCc2ccccc21)N1CCCCC1
XS846692a,CCC1=NC(CN2CCCC(C2)NCC3=NC=4C=CC=CC4O3)=NO1,0,c1ccc2oc(CNC3CCCN(Cc4ncon4)C3)nc2c1
XS846702a,CCN(C(=O)NC=1C=CC(=CC1)NC(C)=O)C(C)C=2C=CC(F)=CC2,0,O=C(NCc1ccccc1)Nc1ccccc1
XS846694a,CC=1C=C(C)C=2OCCCC(NCC3=NN=C4CCCCCN34)C2C1,0,c1ccc2c(c1)OCCCC2NCc1nnc2n1CCCCC2
XS837115b,CC1=CSC(C)=C1S(=O)(=O)N2CC(CC32CCCC3)C(=O)O,0,O=S(=O)(c1ccsc1)N1CCCC12CCCC2
XS846697a,NC(=O)C1(CCOC1)N2CCN(CC=3C=CC(F)=CC3Cl)CC2,0,c1ccc(CN2CCN(C3CCOC3)CC2)cc1
XS713599b,CN1C=C(C=N1)CC2CCN(C2)C(=O)C=3C=CC(=NC3)OCC4CC4,1,O=C(c1ccc(OCC2CC2)nc1)N1CCC(Cc2cn[nH]c2)C1
XS702535b,CCCN1N=C(C(=O)NC2CCCCNC2=O)C=3C=CC=CC3C1=O,1,O=C(NC1CCCCNC1=O)c1n[nH]c(=O)c2ccccc12
XS846701a,CC=1C=CC=C(OC(C)C(=O)NCC2=NN=C3CCCCCN23)C1C,0,O=C(COc1ccccc1)NCc1nnc2n1CCCCC2
XS846695a,CC=1N=C(COC=2C=CC(C)=CC2)SC1C(=O)N3CCCC(C)C3,1,O=C(c1cnc(COc2ccccc2)s1)N1CCCCC1
XS840486b,CC(OC=1C=CC(F)=CC1)C(=O)OCC=2C=C(ON2)C=3C=CC=CC3,1,O=C(COc1ccccc1)OCc1cc(-c2ccccc2)on1
XS846696a,CC1=NNN=C1C(=O)N(C)CC(C)OC=2C=CC(Cl)=C(Cl)C2,0,O=C(NCCOc1ccccc1)c1cn[nH]n1
XS774367b,CC1=NOC(=N1)C2CCN(C2)C(=O)C=3C=NN(C3C)C4CCCCC4,1,O=C(c1cnn(C2CCCCC2)c1)N1CCC(c2ncno2)C1
XS724790b,CC(C)C1=NC(=NO1)C2COCCN2C(=O)C3=CC=4N=CC=CC4O3,1,O=C(c1cc2ncccc2o1)N1CCOCC1c1ncon1
XS841380b,CCC=1N=CN=C(C1F)N2CCN(CC3CCCS3(=O)=O)CC2,1,O=S1(=O)CCCC1CN1CCN(c2ccncn2)CC1
XS846705a,CC(=O)N1CCN(CC1)C(=O)C(C)NC=2C=CC=3N=C(C)SC3C2,1,O=C(CNc1ccc2ncsc2c1)N1CCNCC1
XS837872b,COC(=O)C1=CSC=C1NC(=O)N2CCCC(C2)N3C=C(C)C=N3,1,O=C(Nc1ccsc1)N1CCCC(n2cccn2)C1
XS846709a,CC=1C=CC=CC1C2CCCN2CC(=O)N3CCC(=N3)C=4C=CC=CC4,0,O=C(CN1CCCC1c1ccccc1)N1CCC(c2ccccc2)=N1
XS840707b,CC(CN1C=CC=N1)(C(=O)O)N2C=C(C=N2)CC=3C=CC(F)=CC3F,1,c1ccc(Cc2cnn(CCn3cccn3)c2)cc1
XS815794b,CCOC=1C=CC(=CC1NC(=O)NC2CCC(=O)NC2)C(F)(F)F,0,O=C1CCC(NC(=O)Nc2ccccc2)CN1
XS841866b,CC1=NNC(C)=C1C(C)CC(=O)NCC=2C=C(Cl)C=3OCOC3C2,0,O=C(CCc1cn[nH]c1)NCc1ccc2c(c1)OCO2
XS846706a,O=C(NC=1C=CC=C(Cl)C1F)C2CC(=O)N(CC=3C=CC=CC3)C2,1,O=C(Nc1ccccc1)C1CC(=O)N(Cc2ccccc2)C1
XS842747b,O=C(NC1CCOC2(CCCCC2)C1)N(CC3=CC=CS3)C4CC4,1,O=C(NC1CCOC2(CCCCC2)C1)N(Cc1cccs1)C1CC1
XS846704a,CC(C)N1CCC(C1=O)N2CCN(CC2)C=3N=CN=C4SC=CC34,1,O=C1NCCC1N1CCN(c2ncnc3sccc23)CC1
XS751265b,CCC1=NN2CC(CCC2=N1)NC(=O)C=3C(F)=CC=C(OC)C3OC,0,O=C(NC1CCc2ncnn2C1)c1ccccc1
XS557104b,O=C(NC(C=1C=CC=CC1)C(F)(F)F)C=2C=C(ON2)C=3C=CC=NC3,1,O=C(NCc1ccccc1)c1cc(-c2cccnc2)on1
XS060386e,CN1C=NN=C1C2CCCN(C2)C=3N=CC(=CC3Cl)C(F)(F)F,1,c1ccc(N2CCCC(c3nnc[nH]3)C2)nc1
XS846707a,CCC(C)N1N=CC(NC=2N=CN=C3NC(=NC23)C(F)F)=C1C4CC4,0,c1nc(Nc2cn[nH]c2C2CC2)c2nc[nH]c2n1
XS640542b,CC=1C=NC(=NC1C)N2CCN(CC2)C(C)C(=O)N3CCCCCC3,1,O=C(CN1CCN(c2ncccn2)CC1)N1CCCCCC1
XS838000b,O=S1(=O)CCC(COC=2C(Cl)=CC(Cl)=C3C=CC=NC23)C1,0,O=S1(=O)CCC(COc2cccc3cccnc23)C1
XS746063b,CC=1C=CC=C(NC(=O)CN2CCN(CC2)C(=O)C3CCCO3)C1C,1,O=C(CN1CCN(C(=O)C2CCCO2)CC1)Nc1ccccc1
XS840657b,COC(=O)C1=C(C)N(CC2=CC=CS2)C(=O)NC1C3=CSC=N3,1,O=C1NC(c2cscn2)C=CN1Cc1cccs1
XS846708a,CC(=O)NCCNC(=O)NC=1C=CC(=CC1)C(=O)N2CCCCC2C,0,O=C(c1ccccc1)N1CCCCC1
XS840581b,O=S(=O)(NC(C1=NC=CS1)C2CC2)C3=CC=4C=CC=CC4OC3,1,O=S(=O)(NC(c1nccs1)C1CC1)C1=Cc2ccccc2OC1
XS842075b,CCC(CO)NC=1C=CC(=CN1)S(=O)(=O)N(CC)C=2C=CC=CC2,1,O=S(=O)(Nc1ccccc1)c1cccnc1
XS565117b,O=C(NC1(CCOCC1)C=2C=CC(F)=CC2)C3CC(=O)N(C3)C4CC4,0,O=C(NC1(c2ccccc2)CCOCC1)C1CC(=O)N(C2CC2)C1
XS839564b,CC(CO)N1CCCN(CC1)C(=O)CN2C(=O)C=NC=3C=CC=CC32,0,O=C(Cn1c(=O)cnc2ccccc21)N1CCCNCC1
XS846703a,CC(NC(=O)CN1CCN(CC1)C=2C=CC=C(Cl)C2)C3=CC=CO3,0,O=C(CN1CCN(c2ccccc2)CC1)NCc1ccco1
XS680637b,O=C(C1=CN2C=CC=CC2=N1)N3CCCC3C4=NC=5C=CC=CC5S4,1,O=C(c1cn2ccccc2n1)N1CCCC1c1nc2ccccc2s1
XS846715a,COC=1C=CC(=CC1NC(=O)NC(C)C=2C=C(C)C=CC2C)NC(C)=O,1,O=C(NCc1ccccc1)Nc1ccccc1
XS846710a,CC(NC(=O)C=1C=CC=CC1Cl)C(=O)OCC(=O)NC2CCCC2,0,O=C(COC(=O)CNC(=O)c1ccccc1)NC1CCCC1
XS445769b,CNC(=O)C=1C=CC(OC)=C(C1)NC(=O)N2CCCC2C=3C=CN=CC3,0,O=C(Nc1ccccc1)N1CCCC1c1ccncc1
XS838978b,COC=1C=C(C=C2OCCOC12)C(=O)N3CC(C(F)F)C4(CCC4)C3,1,O=C(c1ccc2c(c1)OCCO2)N1CCC2(CCC2)C1
XS839823b,CCCN1C=CN=C1C(F)(F)C(=O)NCC(C)OC=2C=CC=CC2F,0,O=C(Cc1ncc[nH]1)NCCOc1ccccc1
XS841953b,NCCC1CN(CC=2C=CC(=NN2)OCC(F)(F)F)C=3C=CC=CC31,1,c1cnnc(CN2CCc3ccccc32)c1
XS846716a,CCOC(=O)NC1CCCN(C1)C(=O)CC=2C=CC(OC)=C(C2)OC,0,O=C(Cc1ccccc1)N1CCCCC1
XS840033b,CC=1ON=C(C1C(=O)NC2COC=3C=C(F)C=C(F)C32)C=4C=CC=NC4,0,O=C(NC1COc2ccccc21)c1conc1-c1cccnc1
XS846717a,COC1=CC(CNC(C)C=2C=C(F)C=CC2OC)=C(C=C1OC)OC,1,c1ccc(CNCc2ccccc2)cc1
XS840245b,CC1=NN(CC(F)F)C(C)=C1C(=O)NC2CC=3C=CC(Cl)=CC3C2,1,O=C(NC1Cc2ccccc2C1)c1cn[nH]c1
XS846712a,CN1C=C2C(CCCC2NC=3N=C(N=C4C=CC=CC34)C=5C=CC=NC5)=N1,0,c1cncc(-c2nc(NC3CCCc4n[nH]cc43)c3ccccc3n2)c1
XS846713a,COCC(C)NC=1C=NN(C(=O)C1Cl)C=2C=CC=CC2C(=O)OC,0,O=c1cccnn1-c1ccccc1
XS846711a,COC=1C=CC=CC1C(C)NC(=O)C=2C=C3C=NN(C3=NC2C)C(C)C,0,O=C(NCc1ccccc1)c1cnc2[nH]ncc2c1
XS846719a,CC(C1=NC(=NO1)C2CC2)S(=O)(=O)C=3C=CC(Br)=CC3,1,O=S(=O)(Cc1nc(C2CC2)no1)c1ccccc1
XS328332b,CN1N=C(CN2CCCCC(NC(=O)CC3CCC3)C2=O)N(C)C1=O,1,O=C(CC1CCC1)NC1CCCCN(Cc2n[nH]c(=O)[nH]2)C1=O
XS841355b,CCC=1N=COC1C(=O)N2CCN(CC32CCC3)C(=O)C(F)C(C)C,1,O=C(c1cnco1)N1CCNCC12CCC2
XS839061b,CC(COCC=1C=CC=CC1)CN2C=C(N=N2)C=3C=NN4CCCOC34,1,c1ccc(COCCCn2cc(-c3cnn4c3OCCC4)nn2)cc1
XS177719e,CC(OC(=O)C=1C=C2OCOC2=CC1[N+]([O-])=O)C(=O)NC3CCCC3,0,O=C(COC(=O)c1ccc2c(c1)OCO2)NC1CCCC1
XS846714a,CSCC(C)(O)CNC(=O)C=1C=C(C=CN1)C=2C=NC=3NC=CC3C2,1,c1cc(-c2cnc3[nH]ccc3c2)ccn1
XS839281b,NS(=O)(=O)C=1C=CC=2NC(=NC2C1)N3CCCC4(CCCCO4)C3,0,c1ccc2[nH]c(N3CCCC4(CCCCO4)C3)nc2c1
XS840868b,CC=1C=CC=C(C1)N2N=C3CSCC3=C2NC(=O)C(C)N4C=NC=N4,1,O=C(Cn1cncn1)Nc1c2c(nn1-c1ccccc1)CSC2
XS395966b,CC(O)CSC1=NC2=C(C(=O)N(C)C(=O)N2C)N1CC=3C=CC=CC3,0,O=c1[nH]c(=O)c2c(ncn2Cc2ccccc2)[nH]1
XS641748b,CCC1=CC=2C(=NC=NC2S1)N3CCN(CC3)C4CCS(=O)(=O)C4,1,O=S1(=O)CCC(N2CCN(c3ncnc4sccc34)CC2)C1
XS846729a,N#CCCN(CCC#N)C(=O)CN1CCN2C=CC=C2C1C=3C=CC=CC3,0,c1ccc(C2NCCn3cccc32)cc1
XS846721a,COC=1C=CC=C(C1)C2(CNC(=O)N3CCCC3C=4C=CC=C(C)N4)CC2,1,O=C(NCC1(c2ccccc2)CC1)N1CCCC1c1ccccn1
XS846730a,CCCC(C(=O)N1CCN(CC(=O)NC(C)(C)C)CC1)C=2C=CC=CC2,0,O=C(Cc1ccccc1)N1CCNCC1
XS846725a,COC=1C=CC=CC1C(CNC(=O)NC=2C=CC(F)=CC2)N3CCCC3,1,O=C(NCC(c1ccccc1)N1CCCC1)Nc1ccccc1
XS841435b,CC(NC(=O)C=1C=C(C(F)=CC1F)N2CCNC2=O)C=3C=CC(O)=NC3,0,O=C(NCc1cccnc1)c1cccc(N2CCNC2=O)c1
XS565243b,CCC=1N=C2CCC(CN2N1)NS(=O)(=O)C=3C=CC(=CC3)OC(C)C,0,O=S(=O)(NC1CCc2ncnn2C1)c1ccccc1
XS398637b,CCOC=1C=CC(=CC1OC)C(=O)NC(C2=NC=CN2C)C=3C=CC=CC3,0,O=C(NC(c1ccccc1)c1ncc[nH]1)c1ccccc1
XS836547b,CN1C=CN=C1C(=O)N2CC3(C2)CN(CCO3)C(=O)C4CCCC54CC5,0,O=C(c1ncc[nH]1)N1CC2(C1)CN(C(=O)C1CCCC13CC3)CCO2
XS846723a,CC(NS(=O)(=O)C=1C=CC=C(C1)C(F)(F)F)C(=O)N2CCCCC2,0,O=C(CNS(=O)(=O)c1ccccc1)N1CCCCC1
XS840035b,COC=1C=CC2=NC(=C(C)N=C2C1)N3CCC4(C3)C(=O)NC=5C=CC=CC54,1,O=C1Nc2ccccc2C12CCN(c1cnc3ccccc3n1)C2
XS555047b,CC1=C(C=CN1C)C(=O)NC(C)C=2C=CC(=CC2)N3CCCS3(=O)=O,0,O=C(NCc1ccc(N2CCCS2(=O)=O)cc1)c1cc[nH]c1
XS846726a,CCN1CCN(CC1)C(=O)C(C)N(C)CC=2C=CC(Cl)=C(Cl)C2,0,O=C(CNCc1ccccc1)N1CCNCC1
XS708953b,CCC1CCCCN1C(=O)C2=CC=3C=C(Br)C=CC3OC2=O,1,O=C(c1cc2ccccc2oc1=O)N1CCCCC1
XS408518b,O=C(C1=CC=CN2C(=O)NN=C12)N3CC4(CCCCC4)C3C=5C=CC=CC5,0,O=C(c1cccn2c(=O)[nH]nc12)N1CC2(CCCCC2)C1c1ccccc1
XS846728a,CCOC(=O)C=1C=NN2C(O)=CC(CN3CCCC3C=4C=CC=CC4)=NC12,1,c1ccc(C2CCCN2Cc2ccn3nccc3n2)cc1
XS846720a,O=C(CN1N=C(OC1=O)C2=CC=CS2)N3CCCC3C4=CC=CS4,1,O=C(Cn1nc(-c2cccs2)oc1=O)N1CCCC1c1cccs1
XS842729b,C1=CC(=CS1)CN(CC2=NC=3CCCC3S2)C4CC54CCNCC5,0,c1cc(CN(Cc2nc3c(s2)CCC3)C2CC23CCNCC3)cs1
XS846722a,COCCN1C(=NC=2C=CC=CC21)C3CC(=O)N(C3)C=4C=CC=C(C)C4C,0,O=C1CC(c2nc3ccccc3[nH]2)CN1c1ccccc1
XS846724a,CC1=NC=CN1C=2C=C(C=CN2)CNC(=O)C3CCCN3S(C)(=O)=O,0,O=C(NCc1ccnc(-n2ccnc2)c1)C1CCCN1
XS846741a,CC(NC(=O)NCC=1C=NN2CCN(C)CC12)C3=CC=4C=CC=CC4S3,0,O=C(NCc1cc2ccccc2s1)NCc1cnn2c1CNCC2
XS463056b,CC(C)C(CNC(=O)NCC=1C=CC=CC1N2C=CN=C2)N3CCOCC3,0,O=C(NCCN1CCOCC1)NCc1ccccc1-n1ccnc1
XS846740a,O=C(CN1CCCC1C=2C=CC=3OCCOC3C2)NC=4C=CC=C(Cl)C4,0,O=C(CN1CCCC1c1ccc2c(c1)OCCO2)Nc1ccccc1
XS838296b,CN1C=C2CCC(CC2=N1)C(=O)NC=3C=CN=C(C3)OC4CCN(C)CC4,0,O=C(Nc1ccnc(OC2CCNCC2)c1)C1CCc2c[nH]nc2C1
XS846734a,CC=1N=C(SC1C(=O)N2CCCCC2C3=NC=4C=CC=CC4O3)N(C)C,1,O=C(c1cncs1)N1CCCCC1c1nc2ccccc2o1
XS841813b,CCN1OCC(C1=O)N2CCN(CC2)C(=O)C=3SC=4C=CC=CC4C3C,1,O=C1NOCC1N1CCN(C(=O)c2cc3ccccc3s2)CC1
XS838269b,CC=1N=CC=C(NC(=O)NC2CCN(CC2)C(C)C=3C=CC=CC3)C1Cl,0,O=C(Nc1ccncc1)NC1CCN(Cc2ccccc2)CC1
XS837506b,O=C(CN1N=NN=C1C=2C=CSC2)N3CCCC3C=4C=CC=C(Cl)C4,1,O=C(Cn1nnnc1-c1ccsc1)N1CCCC1c1ccccc1
XS846735a,CC=1C=CC(=CC1F)C(=O)N2CCOCC2C3=NC(=NO3)C=4C=CC=CC4,1,O=C(c1ccccc1)N1CCOCC1c1nc(-c2ccccc2)no1
XS837406b,O=C(N1CCN2N=NC=C2C1)C3(O)CCC=4C=C(Br)C=CC4C3,1,O=C(C1CCc2ccccc2C1)N1CCn2nncc2C1
XS846737a,CCOC=1N=CC=CC1C(=O)N(CC=2C=CC=CC2)C3CCS(=O)(=O)C3,0,O=C(c1cccnc1)N(Cc1ccccc1)C1CCS(=O)(=O)C1
XS846732a,CN1CCC(CC1)C2CCN(C2)C(=O)COC=3C=CC(=CC3)C(F)(F)F,0,O=C(COc1ccccc1)N1CCC(C2CCNCC2)C1
XS846739a,CC(C)N1N=CC=C1NC(=O)C(C)N2CCN(CC=3C=CC=CC3F)CC2,0,O=C(CN1CCN(Cc2ccccc2)CC1)Nc1ccn[nH]1
XS770866b,CC=1C=CC=C(C1C)N2CC(CC2=O)C(=O)NCC3=NN=C4CCCCN34,0,O=C(NCc1nnc2n1CCCC2)C1CC(=O)N(c2ccccc2)C1
XS846742a,COC=1C=CC(O)=C(C1)C2NC(=O)CN2CC=3C=CC(=CC3)C=4C=CC=CC4,0,O=C1CN(Cc2ccc(-c3ccccc3)cc2)C(c2ccccc2)N1
XS798578b,C#CCNC(=O)C(CC1=CNC=2C=CC=CC12)NC(=O)OCC=3C=CC=CC3,1,O=C(NCCc1c[nH]c2ccccc12)OCc1ccccc1
XS838038b,CC=1N=C(C)N(N1)C2CCCN(C2)S(=O)(=O)CC=3C=CC=C(Cl)C3,1,O=S(=O)(Cc1ccccc1)N1CCCC(n2cncn2)C1
XS839310b,O=S1(=O)CCN(CCC1C=2C=CC=CC2)C=3N=CC=NC3C(F)(F)F,1,O=S1(=O)CCN(c2cnccn2)CCC1c1ccccc1
XS838083b,COC(=O)C1CCC2=NN=C(C3=CC=C(COC=4C=CC=CC4)O3)N2CC1,1,c1ccc(OCc2ccc(-c3nnc4n3CCCCC4)o2)cc1
EL002171c,CC(C)C=1C=C(CO)N=C(N1)N2CCC(CC2)C3C(=O)NC=4C=CC=CC43,1,O=C1Nc2ccccc2C1C1CCN(c2ncccn2)CC1
XS846733a,CC=1C=C(N=CN1)N2CCCC(C2)NC(=O)C3=CC(=NN3)C4CCCCC4,1,O=C(NC1CCCN(c2ccncn2)C1)c1cc(C2CCCCC2)n[nH]1
XS846746a,COC=1C=CC(=CC1)C2CCCCCN2C(=O)C=3C=CC=C(C3)S(C)(=O)=O,1,O=C(c1ccccc1)N1CCCCCC1c1ccccc1
XS846747a,CC=1C=CC=C(C1)NC(=O)C(C)OC(=O)C=2C=CC(=CC2)N3C(=O)CCC3=O,1,O=C(COC(=O)c1ccc(N2C(=O)CCC2=O)cc1)Nc1ccccc1
XS846750a,N#CC=1C=CC(=CC1)OCC(=O)N2CCCC(C2)C3=NC=4C=CC=CC4S3,1,O=C(COc1ccccc1)N1CCCC(c2nc3ccccc3s2)C1
XS836889b,C#CCN1CCCCC1C(=O)N(C)CCCC=2C=C(C=3C=CC=CC3)N(C)N2,0,O=C(NCCCc1cc(-c2ccccc2)[nH]n1)C1CCCCN1
XS590191b,CS(=O)(=O)CC=1C=CC=C(C1)C(=O)N2CCCC2C3=NC=4C=CC=CC4N3,0,O=C(c1ccccc1)N1CCCC1c1nc2ccccc2[nH]1
XS836630b,NC1CC=2C=CC(=CC2C1)C(=O)NCC=3C=CC=C(C3)COCC(F)(F)F,1,O=C(NCc1ccccc1)c1ccc2c(c1)CCC2
XS846752a,O=C(NC(C1=CC=CS1)C2CCCC2)C3CCN(CC3)C(=O)C=4C=COC4,1,O=C(NC(c1cccs1)C1CCCC1)C1CCN(C(=O)c2ccoc2)CC1
XS839647b,CC(CNC(=O)NC=1C=CC=C(C1)OC=2C=NC=CN2)N(C)C=3C=CC=CC3,1,O=C(NCCNc1ccccc1)Nc1cccc(Oc2cnccn2)c1
XS846745a,COC=1C=CC(=CC1)C2CCCCCN2C(=O)C=3C=CC(=CC3)CNC(N)=O,0,O=C(c1ccccc1)N1CCCCCC1c1ccccc1
XS846744a,CSCC1=NC=2C=CC=CC2N1CC(=O)NC(C)C3=CC=4C=CC=CC4O3,1,O=C(Cn1cnc2ccccc21)NCc1cc2ccccc2o1
XS846753a,COCC(NC1=NC=CN2N=CC(Br)=C12)C=3C=CC=C(Cl)C3,1,c1ccc(CNc2nccn3nccc23)cc1
XS846751a,O=C(NCCC=1C=CC=NC1)C2CC(=O)N(C2)C=3C=CC=CC3Br,0,O=C(NCCc1cccnc1)C1CC(=O)N(c2ccccc2)C1
XS057714d,CC=1N=C2C(C=NN2C(C)C)=CC1C(=O)N(C)CC3COC=4C=CC=CC4O3,0,O=C(NCC1COc2ccccc2O1)c1cnc2[nH]ncc2c1
XS846749a,CCCC(C)NC(=O)C=1C=C(C=CC1OC)S(=O)(=O)N2CCCCCC2,0,O=S(=O)(c1ccccc1)N1CCCCCC1
XS837091b,COC=1C=CC=CC1C2CCCN2S(=O)(=O)CC=3C=CC=C4C=CC=NC34,0,O=S(=O)(Cc1cccc2cccnc12)N1CCCC1c1ccccc1
XS549851b,O=C(NCC1CCN(CC(F)(F)F)C1)C=2C=C(NN2)C=3C=CC=CC3Cl,1,O=C(NCC1CCNC1)c1cc(-c2ccccc2)[nH]n1
XS846743a,CC(C(=O)NC=1C=CC=CC1F)N2CCC(CC2)C(=O)NCC=3C=CC=CC3,0,O=C(CN1CCC(C(=O)NCc2ccccc2)CC1)Nc1ccccc1
XS846748a,COC=1C=CC(OC)=C(C1)S(=O)(=O)N2CCN(C)CC2C=3C=CC=CC3,0,O=S(=O)(c1ccccc1)N1CCNCC1c1ccccc1
XS846754a,NC(=O)C1CCN(C1)C(=O)CCC2=C(NC=3C=CC(F)=CC23)C=4C=CC=CC4,0,O=C(CCc1c(-c2ccccc2)[nH]c2ccccc12)N1CCCC1
XS674846b,O=C(NCC1CN(CC=2C=CC=CC2)CCO1)C3=CN=CN3C=4C=CC=CC4,0,O=C(NCC1CN(Cc2ccccc2)CCO1)c1cncn1-c1ccccc1
XS842118b,CC1=C(N=NN1CC=2C=CC(F)=CC2)C(=O)N3CCCCC3C4=NC(=O)NN4,0,O=C(c1cn(Cc2ccccc2)nn1)N1CCCCC1c1nc(=O)[nH][nH]1
XS839917b,O=C(CCC1=CNN=N1)N2CCC(CNC(=O)C=3C=CC=C(F)C3F)C42CC4,0,O=C(NCC1CCN(C(=O)CCc2c[nH]nn2)C12CC2)c1ccccc1
XS842585b,COC(=O)C=1C=C(Cl)C=C(Cl)C1NC(=O)CN2CCSC(C)CC2,0,O=C(CN1CCCSCC1)Nc1ccccc1
XS846756a,CC(C)OC(=O)CC(NC(=O)C=1C=CC(=CC1)N2CCCC2=O)C=3C=CC=CC3,1,O=C(NCc1ccccc1)c1ccc(N2CCCC2=O)cc1
