mol_id,smiles
XS837530b,CN1C(=NC=2C=CC=C(Br)C21)N3CCC(C3)C(=O)O
XS839064b,CCN1N=NC=2CC(CCC21)C(=O)NC=3C=C4CCCCC4=CN3
XS839961b,CC=1N=C(N=C2CCCCC12)NS(=O)(=O)C(C)C(=O)N(C)C
XS842135b,CCC(CNS(C)(=O)=O)NC(=O)C=1C=CC(C)=C2CCCC12
XS840741b,CC(CN(C)C(=O)CC=1C=CC(=CC1)N2C=CC=N2)C3=NN=NN3
XS845944a,CCC=1C=CC(=CC1)C2CNCCN2C(=O)CC3=CC=C(C)S3
XS845940a,CC(=O)N1CCC=2C=C(C=CC21)NC(=O)C(C)NC(=O)C3CCC3
XS506128b,CC(C)CN1C=NN=C1C2CCCN2C=3N=CN=C4C3C=NN4C
XS555037b,CC1=NN(C)C=2N=C(C)C(=CC12)C(=O)NC(C)CN3CCCC3=O
XS839259b,O=C1NC(=NC=2CCCCC12)N3CCOC=4C=CC=CC4C3CO
XS334956b,CC1=NOC(CC2(O)CCCN(C2)C(=O)C=3C=CNC3C4CC4)=N1
XS743683b,CCC1=NC=CN1C2CCCN(CCOC=3C=CC=CC3OC)C2
XS842074b,CC=1N=C(C)N(CC2CN(CCO2)C=3N=NC(C)=C(C)C3C#N)N1
XS845950a,O=C(CCCNC(=O)C1CC1)N2CCCCC2CC=3C=CC=CC3
XS845948a,CC(C)C1=NOC(CCCC(=O)NC(C)C=2C=CC(C#N)=CC2)=N1
XS845947a,CC=1C=CC(=CN1)CNC(=O)C2CCCN(C2)C(=O)N3CCCC3
XS845942a,O=C(C=1C=C(F)C=C(F)C1)N2CCCC2C3=NN=C4C=CC=CN34
XS845946a,O=C(NC1CCCCNC1=O)C2=CC=C(CN3C=CC=CC3=O)O2
XS841104b,CC1CN(C(=O)C=2C=CC=C(C2)S(=O)(=O)F)C3(CCC3)CO1
XS584343b,O=C(CC1=CNC=2C=C(F)C=CC12)NC3CCC(=O)NC43CCC4
XS841395b,CC(CN1C=CC=N1)NCC2=NC(=NO2)C=3C=CC=4OCOC4C3
XS845941a,CCC1=NC=CN1C2CCCN(C2)C(=O)C3=CSC(=N3)C4CC4
XS802234b,CC1=NN=C2CCC(CNC3=NC=NC=4SC(C)=C(C)C34)CN12
XS762404b,CC1=CSC(=N1)C2CCCN(C2)C(=O)C=3C=CC=C(C3)C(=O)O
XS742602b,CCN1C=CN=C1C(NC(=O)C=2N=CC=CC2C)C3CCOCC3
XS845945a,NC(CNC(=O)C1=CN=C(S1)C=2C=CC=3OCOC3C2)C4CC4
XS697899b,CC=1N=C(SC1C(=O)NC(C)C=2C=CC=CC2)C3=CC=CS3
XS845943a,COC=1C=CC(=C(C1)OC)C2CCCN2C(=O)C=3SC=CC3C
XS709595b,CC(NC(=O)CSC=1C=CC=CC1)C=2C=CC=3OCCOC3C2
XS841876b,CCN1C=C(C=N1)C2CSCCN2CC=3C=CC=C(C#N)C3F
XS845949a,CC=1C=C(C(=O)N2CCCC(CCC(=O)O)C2)C3=CC=CC=C3N1
XS845957a,CC(=O)NC(CC(=O)NC=1C=CC=C2C=NC=CC12)C=3C=CC=CC3
XS845952a,CC(=O)N1CCCC=2C=CC(=CC21)S(=O)(=O)N3CCCC(C)C3
XS845953a,CC(C(=O)NC=1C=CC=C(C#N)C1)N2CCN(CC2)S(C)(=O)=O
XS845951a,COC(=O)C(C=1C=C(F)C=CC1F)N(C)C(=O)C=2C=CN=C(C)N2
XS838443b,CCC1=CN=C(N1)C(=O)N(CC2=CC=C(CC)O2)CC3CCOC3
XS839030b,O=C1CCN(CC=2C=CNN2)C(=O)N1CC3CCC43CCOCC4
XS591520b,CC(OC=1C=CC=CC1Cl)C(=O)N2CC(C2)C=3C=C(CO)ON3
XS845956a,CN1C(=O)N(CC(=O)NC(C=2C=CC=CC2)C3CC3)C=4C=CC=CC41
XS845964a,COC=1C=CC(=CC1NC(C)C(=O)N2CCC(C)CC2)NC(C)=O
XS845960a,CNC(=O)NC(=O)CCN1CCCC1C=2C=CC=3OCCOC3C2
XS845954a,CC1=NOC(N)=C1C(=O)OC(C)C(=O)NC=2C=CC(=CC2)C(C)C
XS845959a,CSC=1N=CC(Cl)=C(N1)C(=O)NC2(C)CCS(=O)(=O)C2
XS845966a,CC(NC(=O)CC1=CNC=2C=CC=CC12)C=3C=CC=4NC(=O)NC4C3
XS845962a,CC(C1=CC=CS1)N(C)C(=O)NCC=2C=CC=3OCCOC3C2
XS837068b,CCS(=O)(=O)CC(C)N(C)C(=O)NCC=1C=C(F)C=C(F)C1
XS845965a,CCC=1C=CC=C(C1)NC2CCN(C2)C(=O)C=3N=CN4C=CC=CC34
XS839690b,CC(C)(C)NC(=O)C=1C=CC=CC1NC(=O)NCC2CCOCO2
XS841095b,COC=1C=CC=C(C(=O)N2CCC(C2)S(=O)(=O)F)C1[N+]([O-])=O
XS332659b,CN1C=C(C=N1)C2=NC=C(S2)C(=O)N3CCCCC3CC(N)=O
XS845958a,CC(C1=NC(=NO1)C(C)(C)C)N2C=NC3=C2C(=O)N(C)C(=O)N3C
XS845961a,CC=1C=CC(=CC1)OC(C)C(=O)NC=2C=CC(=CC2)S(C)(=O)=O
XS838215b,C1=CN=C(N=C1)C=2C=C(N=CN2)NC=3C=CC(=CC3)OC4CCOC4
XS839860b,CC=1N=CC=C(N1)N2CCOCC2C=3C=CC(Br)=CC3
XS845963a,COCCN1C=C(C=N1)NC(=O)NC2CCSC=3C=CC=CC32
XS845955a,CN(C(=O)C1CN(C)C(=O)C=2C=CC=CC21)C3CCC(F)(F)CC3
XS616038b,CC=1C=C(NC(=O)NC2CCN(C2=O)C=3C=CC(Cl)=CC3)ON1
XS845974a,O=C(NC=1C=CC(=NC1)N2CCCC2)NC3CCCC=4C=CC=CC43
XS845970a,CC=1C=CC=CC1CC(=O)NC(C2=NC=CN2C)C=3C=CC(F)=CC3
XS837592b,O=C(NCC1CNC(=O)O1)C=2C=NC=C3C(=CC=CC23)C(F)(F)F
XS841662b,O=C(O)C=1C=CC=C(C1)CN2N=C3C=4C=CSC4CCC3CC2=O
XS836591b,CC=1C=CC(=CC1)C=2N=NN(N2)C(C)C3=NN=C(O3)C4=CC=CS4
XS839930b,CCC(CS(=O)(=O)NC1=CN(N=N1)C=2C=CC=C(C2)OC)OC
XS845969a,CCN1N=C(C)C(CNC=2C=CC(Cl)=C(C2)CS(C)=O)=C1C
XS845967a,CC=1C=NN(C1)CC2CCCCN2C(=O)C=3C=CC4=C(C3)N=NN4C
XS845971a,CC1=NN=C(O1)C2COCCN2C(=O)C3=CC=4C(C)=CC(C)=CC4N3
XS839782b,CCC(NCCC1=CC=NN1C)C=2C=C(Br)C=CC2O
XS845972a,CC=1NC=2C=CC=CC2C1CC(=O)N3CCNCC3C=4C=NN(C)C4
XS842468b,CC=1C=C2OC(C)CN(CC3=NC(=O)NN3)C2=CC1Br
XS449850b,O=C(NC=1C=CC=C(C1)OC=2C=CC=CC2)NC3CCCCNC3=O
XS839810b,COC(C)CN(C)C(=O)C=1N=NN(C1C)C=2C=CC3=NC=CC=C3C2
XS837684b,CCOC(=O)C(F)(F)C1CCN(C1)C(=O)C2=NC=3C=CC=CC3N2
XS845968a,CN1CCN(C)C(CNC(=O)NC=2C=CN=C(C2)C=3C=CC=CC3)C1
XS837950b,CC=1C=CC(=CC1)C=2CC(CNS(=O)(=O)N(C)C3CCC3)ON2
XS845973a,CC(C)CN1C=CC=C(C2=NC(=NO2)C3CC=4C=CC(F)=CC43)C1=O
XS837882b,CC(C(=O)NC=1C=CC(=CC1)OCC=2C=CC=CC2)N3OC=CC3=O
XS845976a,CC1=NN=C2CCC(CN12)NC(=O)C=3C=CC(=CC3)C4CCCCC4
XS840819b,CC(C(=O)N1CCOCC1)N2CCN(CC2)C=3C=CN=CC3Cl
XS841399b,CCOC(=O)C=1C=NC(=NC1C)N2CC3(CCC3)C2C=4C=CC=NC4
XS842375b,CCC1=NN2CCCC(NC3=NC(=NO3)C=4C=CC=C(C4)OC)C2=N1
XS840232b,CN1N=CC=2C(=NC=NC21)N3CCCCC3C4=NN=C(O4)C5CCC5
XS845987a,O=C(CCNC(=O)NCC1CCCC=2C=CC=CC21)N3CCCCC3
XS845980a,COC=1C=C(C=C(Cl)C1OC)C(=O)OCC(=O)NC(C)C(C)C
XS841283b,CCC=1C=CC(=CC1)CN(CC=2C=CC=NC2)C(=O)NC(C)COC
XS837361b,CC1=CC(=NN1CC(F)(F)F)NCC(C)COCC=2C=CC=CC2
XS837432b,O=C(NCCC1=NC=2C=C(Cl)C=CC2N1)C3CC=4C=CC(F)=CC43
XS563664b,NC(=O)CCC1CCCN(C1)C(=O)C2=CN=C(S2)C=3C=CC=CN3
XS839230b,COC=1C=CC(C)=CC1CN(CC2C=CCC2)C(=O)CN3N=CN=N3
XS845985a,CNS(=O)(=O)C1=CC=C(O1)C(=O)NC(C)C=2C=CC(F)=C(F)C2
XS845979a,COC=1C=CC=CC1N2CC(CC2=O)C(=O)N(C)CC=3C=NN(C)C3
XS839147b,CC(C(=O)OC(C)(C)C)C1=NC(=NO1)C=2C=CN=C(C2)N3C=CN=C3
XS845986a,CC(C(=O)NC=1C=CC=CC1)N2CCN(CC2)C=3C=CC=CC3Cl
XS483145b,CS(=O)(=O)CC(NCC=1C=CC=C(Cl)C1F)C=2C=CC=CC2
XS839844b,COC=1C=CC=CC1C2=NC(=CS2)CN3CCCC4(CCOC4)C3
XS845981a,CCC(O)CC(=O)NC1=CC(=CC(=C1)C2=NNC(C)=N2)C(F)(F)F
XS845977a,COC=1C=CC=C(C1)N2CCC(CNC(=O)NC=3C=CC=CC3F)C2
XS845982a,O=C(NCCC1CCCO1)C2CCN(CC2)C3=NC=4C=CC=CC4O3
XS146064b,CC(NC(=O)CN1CCN(CC1)C=2C=CC=CN2)C=3C=CC(F)=CC3
XS845978a,CC(C)N1C=NN=C1C2CCCN(C2)C(=O)C(C)(C)C=3C=CC=CC3
XS845984a,CC(NC(=O)NC1CCN(CC(N)=O)CC1)C2=CC=C(Cl)S2
XS841417b,N#CC=1C=CC=C(C1)C2CC(=NN2C=3N=CC=CN3)C=4C=CC=C(O)C4
XS836836b,COC=1C=CC(=CC1)CC=2C(C)=NC(=NC2C)N3CCNC(=O)C3C
HL001745c,COC=1C=C2CC(C)OC2=CC1CN(C)CC=3C=NN4CCNCC34
XS837405b,COC(=O)C1=CC(=CS1)S(=O)(=O)N2CCC(C2)N3C=CN=N3
XS836832b,CC=1C(Cl)=CN=C(NC2CCCN(C2=O)C=3C=CC=NC3)C1C#N
XS842494b,COC=1C=CN=C2C(=CC=CC12)NC(=O)NCC(C)C3=NC=CS3
XS845992a,CC=1C=C(C(=O)OC(C)C(=O)NCC=2C=CC=CC2)C3=CC=CC=C3N1
XS845993a,CCC1=NC(=CO1)C(=O)NC(C2=NC(=NO2)C(C)C)C3CCOCC3
XS846005a,CC(NC(=O)CN1N=NC(=N1)C=2C=CC(Br)=CC2)C3CC3
XS846003a,COCCCCNC(=O)N1CCCC(C1)C2=NC=3C=CC=CC3S2
XS845989a,CN(C(=O)C=1C=CC=C(C#N)C1)C(C=2C=CC=C(F)C2)C=3C=CC=CN3
XS846004a,CC(NC(=O)CC1=CSC(=N1)C=2C=CC=CN2)C(=O)NC(C)(C)C
XS684099b,CC=1C=CC2=NC(=CC(=O)N2C1)CN3CC=4C=CC=CC4CC3C(N)=O
XS846001a,COC=1C=CC(=CC1OC)CC(=O)NCC(C)CN2N=C(C)C=C2C
XS845995a,CC1CC=2C=C(C=CC2N1CC=3C=C(C#N)C=CC3F)S(N)(=O)=O
XS845999a,CC(C)C(=O)N1CCC(CC1)NC(=O)NC(C=2C=CC=CC2)C(C)C
XS845988a,CC(C)(C)NC(=O)C1CSCN1S(=O)(=O)C=2C=CC(F)=CC2
XS846002a,O=C(NCCNC=1N=CC=CN1)NC2CCSC=3C=CC(F)=CC32
XS846000a,COC1=CC(=CC(OC)=C1C)C(=O)N2CCCC(C2)C3=NN=CN3C
XS842043b,COC(=O)C(C=1C=CC=C(O)C1)N(C)C(=O)C=2N=CN(N2)C(C)(C)C
XS845990a,O=C(CCCOC=1C=CC=CC1Cl)N2CCCC(C2)C3=CC=NN3
XS175126c,CC(=O)NC(C)C(=O)NC=1C=CC=2N=C(SC2C1)N3CCOCC3
XS845994a,CC(NC=1C=NN(C1)C=2C=CC=CC2Br)C(=O)NC3CC3
XS845996a,CC(CC1CCCC1)C(=O)N(C)CCCN2C=NC=3C(N)=NC=NC32
XS845997a,COC(=O)C(NC=1C=CN(N1)C2CCOCC2)C=3C=CC=CC3Cl
XS705734b,CN(CC1=NN=C(O1)C2CC2)C3CCN(C3=O)C=4C=CC=CC4Cl
XS001336d,O=C(CCC1=CNC=2C=CC=CC12)NC3CCN(CC=4C=CC=CC4)C3
XS838270b,CN1CC2CN(CC3=NC(CC=4C=CC=C(F)C4)=NO3)CCN2C1=O
XS845998a,O=C(CS(=O)CC1=CSC(=N1)C=2C=CC=CC2)NC3CCCC3
XS837723b,CC=1C=C(C)N(N1)C=2C=CN=C(N2)NC(C)C=3C=CC=4C=CN(C)C4C3
XS845991a,CC1=NN=C(O1)C2CC=3C=CC=CC3CN2C(=O)CC=4C=CC=C(O)C4
XS841261b,O=C1NCC2CN(CCN12)S(=O)(=O)C=3C=CC=CC3OC(F)F
XS846015a,CC1=CC(=NO1)C2CCCN2C(=O)C=3C=CC(=CC3)NC(=O)NC4CC4
XS846019a,CN1C(=NC=2C=CC=CC21)C3CCCCN3S(=O)(=O)C=4C=CC=CC4
XS420030b,CC=1C=CC=CC1C(C)(C)CNC(=O)C2CC(=O)N(CC(F)(F)F)C2
XS846020a,CCOC(=O)C=1C=CC=C(C1)S(=O)(=O)N2CCCCC2C(=O)NC
XS840866b,O=C(NCCOC(=O)C1CC(=O)N(C1)C=2C=CC=CC2)C=3C=CN=CC3
XS846016a,CC(=O)NC=1C=CC(=CC1)OCC(O)CN2C=NC3=CC(C)=C(C)C=C32
XS836592b,CC(NC=1C=CC(=CC1)OC=2C=CC=C3C=CC=NC23)C(=O)NC(N)=O
XS798871b,CC(=O)NC=1C=CC=C(C1)CNC(C(=O)N2CCCC2)C=3C=CC=CC3
XS846017a,O=S1(=O)CC(C2=NC(=NO2)C=3C=CC4=CC=CC=C4N3)C5(CCC5)C1
XS846018a,CC(C)N1N=CC=2CCC(CC21)NC(=O)CC3=CNC=4C=CC(O)=CC34
XS838926b,CC=1C=CC2=C(C1)C(=CN2C)CCNS(=O)(=O)N3CCNC(C)C3
XS846011a,CC(C)C(NS(=O)(=O)C=1C=CC=CC1)C(=O)NC=2C=CC(F)=CC2
XS846009a,O=C(CSC1=NC=CN1C=2C=CC(Cl)=CC2)NCC3CCCO3
XS846012a,CC=1N=NC(NCC(C=2C=CC(F)=CC2)N3CCOCC3)=C(C#N)C1C
XS846008a,O=C(O)CC(NC(=O)CC=1C=CC=C(C1)C(F)(F)F)C2=CC=CS2
XS846006a,CC(C)N(C)C=1C=CC(=CN1)CNC(C)C=2C=CC=3OCC(=O)NC3C2
XS837770b,OCC(C1CC1)N(CC2=CC=3C=C(Cl)C=NC3O2)CC=4C=CC=CC4
XS547410b,COC=1C=CC=C(C1)CN(C)C(=O)CN2CCCC(O)(CC(N)=O)C2
XS846013a,COC(=O)C=1C=CC=C(C1)NC(=O)C2CC(=O)N(CC=3C=CC=CC3)C2
XS785876b,COC=1C=CC=CC1C(NC=2N=CN=C3C2C=NN3C)C4=NC=CN4C
XS846014a,CCN(CC)C(CNC(=O)C=1C(C)=NOC1C(C)C)C=2C=CSC2
XS840284b,CCOC(=O)C1=C(NC2=NN=NN2C1C=3C=CSC3)C=4C=CC=CC4
XS839275b,COC=1C=CC(=CC1Br)OCCNC(C)C2=NC=C(C)O2
XS846010a,CC(C)(N)C1=NOC=C1C(=O)N2CCCC(CCCC=3C=CC=CC3)C2
XS841438b,CC(NC(=O)C1(N)CC2(C1)CCOCC2)C=3C=CC(=CC3)C=4C=CN=CC4
XS837688b,CN1C=C(C=N1)N2CC(CCC2=O)C(=O)NCCC3=NC=CN3C(F)F
XS839995b,N#CC=1C=CC(=NC1)OC2CCN(C2)C(=O)CC3=NOC=4C=CC(F)=CC34
XS550923b,O=C(NC1CCN(C1=O)C=2C=CC=CC2Cl)C=3ON=C4CCCCC34
XS846034a,COC1=CN(N=C1C(=O)NC(C)C=2C=CC(F)=C(F)C2)C=3C=CC=CC3
XS846022a,CCN(CC1=CC=C(Cl)S1)CC(O)COC=2C=CC(=CC2)CC#N
XS846028a,O=C(NC1CC1)C(CC=2C=CC=CC2)NS(=O)(=O)C=3C=CC=CC3F
XS846033a,COC=1C=CC=C(C1)CC2CCCN2C(=O)C3=CC=4C=CC=CC4NC3=O
XS846023a,O=C(CCC(=O)N1CCC(=N1)C=2C=CC=CC2)NC3CCC=4C=CC=CC43
XS837681b,O=C(C1CC1(F)F)N2CC3(C2)CN(C3)C=4N=CC(Br)=CN4
XS846029a,CC(=O)NC=1C=CC=C(C1)C(C)NC(=O)NC=2C=CC(=CC2)C(F)(F)F
XS839597b,N#CCC1(O)CCN(CC=2C=C(N=CC2Br)C(F)(F)F)C1
XS839154b,COC=1C=C2NC(=O)N(CC3CCCCN3C4CC4)C(=O)C2=CC1Cl
XS846031a,O=C(NCC1CCCN1C(=O)C=2N=COC2C=3C=CC=CC3)C45CC(C4)C5
XS846021a,O=C(C=1C=CC(=NC1)N2CCCCCC2)N3CCC(C3)NC=4C=CC=CC4
XS846027a,CCC(C)NC(=O)C=1C=CC(=CC1)S(=O)(=O)N(CC)C=2C=CC=CC2
XS625513b,COCC1=NNC(=N1)C2CCCCN2C(=O)COC=3C(C)=CC=CC3C
XS846024a,CC(NC=1C=CC(=CC1)N2CCCC2=O)C(=O)NC=3C=CC(F)=C(F)C3
XS840621b,CC1=NOC(C)=C1C(C)C(=O)NNC=2C(Cl)=CC(Cl)=CC2Cl
XS846032a,CCC(C)NC(=O)CCNC(=O)CCC=1C(C)=NC2=CC(C)=NN2C1C
XS842591b,CC1=CC=CC(C)=C1N2C=C(N=N2)C(C)NC(=O)C=3C=CC=4OCOC4C3
XS846025a,CC(C)C(NC(=O)C1=CC=CO1)C(=O)N2CCN(CC2)C=3N=CC=CN3
XS838347b,CC(NC(=O)CNC=1C=CC(=CN1)C=2N=NNN2)C=3C=CC=C(C3)C4CC4
XS846026a,CCCC(C)NC(=O)CC1=CC=C(S1)S(=O)(=O)N2CCOCC2
XS840409b,O=C(CN1CCCC=2C=CC=CC21)NNC(=O)C3COC=4C=CC=CC4O3
XS846035a,COC=1C=CC(=CC1F)CC(=O)NC(C2=NC=CN2C)C=3C=CC=C(F)C3
XS817306b,CC=1C=CC=C(NC(=O)CN(C)C(=O)C2CC(=O)N(C2)C3CCCC3)C1C
XS550087b,CC=1C=C(C=CC1Br)N2CC(CC2=O)C(=O)NC=3C=CN=CC3
XS416109b,COC=1C=CC(=CC1)C2CCCN2CC3=NC=4C=C(Cl)C=CC4C(=O)N3
XS841740b,CNC(=O)C(F)(F)C1(O)CCN(C1)C(=O)C2=CNN=C2C3CCCCC3
XS836960b,N#CC=1C=NC=C(C1)CN2CCN(CC2)C(=O)NC3CCC=4C=CC=CC4C3
XS836465b,O=C(CC=1C=C(ON1)C=2C=CC=CC2Cl)OCC3CC4(CCC4)C(=O)O3
XS556221b,O=C(NC=1C=CC(=NC1)OC=2C=CC(F)=CC2)N3CCN4CCOCC4C3
XS757075b,CC(NC(=O)C=1C=CC(=NC1)OCC(F)F)C=2C=CC(=CC2)N3C=NC=N3
XS846037a,CC1CCCN(C1)C2=NC3=C(C(=O)N(C)C(=O)N3C)N2CC=4C=CC=CC4
XS846041a,COC=1C=C(C=CC1NC(C)=O)NC(C)C(=O)NC=2C=CC=CC2C(C)C
XS812758b,CC=1C=CC=CC1CN2CCN(CC2)C(C)C(=O)NC=3C(F)=CC=CC3F
XS846040a,CC(NC=1C=CC=C(C1)CN2CCOC2=O)C(=O)NC=3C=CC(F)=C(F)C3
XS846036a,CC(SC1=NC=CN1C)C(=O)NC=2C=CC=C(C2)S(=O)(=O)N(C)C
XS757230b,O=C(NCC(C=1C=CC(F)=CC1)N2CCOCC2)C3=NNC=4C=CC=CC34
XS839631b,CC=1C=NC2=C(C=CC=C2C1)S(=O)(=O)NCC3COC=4C=CC=CC4O3
XS846038a,CC1=CC(C)=NN1CCCNC(=O)C2CC(=O)N(CCC=3C=CC=CC3)C2
XS842407b,CCOC=1C=C2N=CC=C(NCC3CCC4=NC=CN4C3)C2=CC1OCC
XS546733b,OC(COC=1C=CC(Cl)=CC1)CN2N=C(C=3C=NC=CC32)C(F)(F)F
XS841619b,O=C(NCC(N1C=CC=N1)C(F)(F)F)NC2(CC=3C=CC(F)=CC3)CC2
XS583251b,CN1C(CNC(=O)N2CCC(F)(F)C(CO)C2)=NC=3C=CC=C(Cl)C31
XS846039a,CCOC(=O)NC1CCCN(C1)C(=O)C2=CC(=NN2C3CC3)C(F)(F)F
XS836583b,CN(CC1COC=2C=CC=CC2O1)S(=O)(=O)N3CCC=4C=CC=CC4C3
XS837402b,CC(O)(CN1CCN(CC1)C=2C=CC(=CC2)S(N)(=O)=O)C(F)(F)F
XS846045a,O=C(NC=1C=CC=C(C1)C(F)(F)F)C2CC(=O)N(CCC=3C=CC=CC3)C2
XS846049a,COC=1C=CC=CC1C(CNS(=O)(=O)C=2C=CC(F)=CC2)N3CCCC3
XS840883b,BrC=1C=CN2C(NC3CCOC3)=C(N=C2C1)C=4C=C(ON4)C5CC5
XS842523b,CCC(C)(CNC(=O)C=1C=CC=2C=NNC2C1)NC(=O)C3=CC(Cl)=CN3C
XS773499b,CC(=O)N1CCCCC1C(=O)NC=2C=CC(=CC2)C3=NC=4C=CC=CC4N3C
XS846048a,CCCCOC=1C=CC(=CC1OC)CNC(=O)C2CC(=O)NC=3C=CC=CC32
XS839158b,CN1CCN(C(C#N)C1)S(=O)(=O)C=2C=CC(=CC2)OCC3CCCCC3
XS846044a,CC=1C=C(CN2N=NC(C(=O)NC3CCCOC=4C=C(F)C=CC43)=C2C)ON1
XS802721b,CN1C=C(C=N1)C2=NC(=NO2)C3CCCCCN3C(=O)C=4C=C(NN4)C5CC5
XS836750b,CCOC=1C=CC(=CC1OCC)S(=O)(=O)NC2(C)CCS(=O)(=O)C2
XS752652b,CC(C1=NC=2C=CC=CC2S1)N(C)CC(=O)N3CC(=O)NC=4C=CC=CC43
XS694335b,CC(CCN1CCN(CC1)C=2C=CC=CC2)NC(=O)NCC=3C=CC=C(F)C3
XS846042a,CCOC=1C=C(C=CC1OC)C(=O)N2CCCC(C2)C(=O)N(C)CCOC
XS846051a,CCC(NC(=O)C=1C=CC2=C(C1)CCCN2S(C)(=O)=O)C=3C=CC(C)=CC3
XS846050a,O=C(NC=1C=CC=C(C1)C2CCCC(=O)N2)C(=O)C3=CNC=4C=CC(F)=CC34
XS846052a,O=C(C=1C=CC=C(C1)CCO)N2CCC=3N=CNC3C2C=4C=CC=C(Cl)C4
XS846047a,CNC(=O)C=1C=CC(C)=C(C1)NC(=O)C=2CC(C(N)=O)N(N2)C=3C=CC=CC3
XS836533b,CC=1SC(=CC1S(=O)(=O)NC(C(N)=O)C=2C=CC(Cl)=CC2)C(N)=O
XS837023b,CC=1C=NN(C1)C=2C=CC(=CC2F)NC(=O)N3CCCC(C3)C4=NNC(C)=N4
XS802358b,CC=1C=CC(=CC1C(=O)N2CCCC2C3=NC=4C=CC=CC4N3)S(C)(=O)=O
XS846043a,CC1=NC(=CS1)CC2=NN=C(O2)SC(C)C(=O)NC=3C=CC=CC3F
XS837761b,CCN(C(=O)C(C)S(=O)(=O)C=1C=C(C=CN1)C(F)(F)F)C=2C=CC=CC2
XS841628b,CC(=O)N1CCC(C=2C=CC=CC21)N3C=C(N=N3)C=4C=CC=CC4OC(F)F
XS846046a,CN(CC=1C=CC(=CC1)C(C)(C)C)C(=O)C2CC(=O)N(CC=3C=CC=CN3)C2
XS833421b,CN1C(=O)C=CC=C1C(=O)N2CCC(C2)(C3=NC(=NO3)C4CC4)C(F)(F)F
XS836722b,CC(NS(=O)(=O)C=1C=CC=CC1F)C(=O)N2CC=C(CC2)C=3C=CC=CC3
XS846064a,CC(C)OC=1C=CC(=CC1)C(=O)NCC(=O)NC(C)C=2C=CC=3OCCOC3C2
XS846062a,CC=1C=CC=C(NC(=O)CN(C)C(C)C(=O)NC=2C=CC=3OCCOC3C2)C1C
XS842132b,CCOC(=O)C1CC=2C=C(C=CC2O1)S(=O)(=O)N(C)C=3C=CC=C(N3)OC
XS846055a,COC=1C=CC(=C(C1)OC)C2CCCN2S(=O)(=O)C=3C=CC(=CC3)C(N)=O
XS594528b,CN1N=CC=C1N2CCCC(C2=O)N(CC=3C=CC(Cl)=CC3)S(C)(=O)=O
XS846056a,CN(C(=O)COC(=O)C1=NN(C)C(=O)C=2C=CC=CC12)C3CCS(=O)(=O)C3
XS838354b,CC1(CCCN(C1)C(=O)C=2C=CC(F)=CC2N)NC(=O)C=3C=CC=4NC=CC4N3
XS846060a,CC(C)CC1(CC1)C(=O)NC2CC3(CN(C3)C(=O)C4=CN(C)C=N4)N5C=CN=C25
XS839485b,CC1=CC(=CC(C)=C1OCC=2C=CC=NC2)C(=O)N3CC=4C=NC=NC4C(C)C3
XS846057a,CC=1C=CC=C(C1)C(=O)NCC(=O)NC(CC2=CNC=3C=C(F)C=CC23)C(=O)O
XS846061a,COC=1C=C(F)C(=CC1OC)S(=O)(=O)NCC(C2=CC=CO2)N3CCCC3
XS846058a,COCC(C)N1C(=O)C=2C=CC=CC2N=C1SCC(=O)NCC(F)(F)F
XS122494b,COC=1C=CC=CC1N2CCN(CC2)C(C)C(=O)NC=3C=CC(F)=C(F)C3F
XS846059a,CC(C)C(NC(=O)C1=CC=CO1)C(=O)NC2=NC(=CS2)CN3CCCCC3
XS840913b,CN(C(=O)CC1=CC=NN1)C2CCCCN(C2)C(=O)C=3C=C(F)C(N)=C(F)C3
XS846063a,CC(C(=O)N(C)C=1C=CC=CC1)N2CCN(CC2)C=3C=CC(=CN3)C(F)(F)F
XS839112b,CC1CC(=O)N(C)C=2C=CC(=CC21)NCC3=CN(N=N3)C=4C=CC(F)=C(Cl)C4
XS836482b,CC1=NNC(C)=C1C(C)NC(=O)C=2N=C(C=CC2Br)C(F)(F)F
XS846054a,COC(=O)CC(NC(=O)C1=CN(C)C=2C=CC=CC12)C=3C=CC(OC)=C(C3)OC
XS840242b,CC(C)OC=1C=CC(=CC1Cl)NC(=O)N2CCCC(C2)C=3C=CN=C(N)N3
XS836872b,CCC(NC(=O)NC=1C=CC=C(C1)OCCS(C)(=O)=O)C=2C=NN(C2)CC
XS840265b,O=C(O)C1CCN(C1)C(=O)NCC=2C=CC(Br)=CC2C(F)(F)F
XS846053a,CC=1C=CC=C(C1)CN2C(=NC=3C=CC=CC32)C4CC(=O)N(C4)C=5C=CC=CC5F
XS016884b,CN(CCO)CC(=O)N1N=C(CC1C=2C=CC(Cl)=CC2Cl)C3=CC=CO3
XS838855b,O=S(=O)(NCC1(CC1(F)F)C=2C=CC=CC2)C=3C=CC(=CC3)N4C=NN=N4
XS824458b,CCC(OC=1C=CC=CC1)C(=O)N2CCC(CC2)C(=O)NC=3C=CC=4OCOC4C3
XS839699b,CC=1C=CC(=CC1NC(=O)C(CC=2C=CC=CC2)N3C=NN=N3)S(=O)(=O)N(C)C
XS840479b,CC(OC(=O)CN(C)S(=O)(=O)C=1C=CC(F)=CC1)C(=O)N2CCC=3C=CC=CC32
XS846076a,CSC=1C=CC=CC1NC(=O)CN(C)C(=O)C2CC(=O)N(C2)C=3C=CC=CC3F
